delivery_person_age,delivery_person_ratings,order_type_category,multiple_deliveries,total_distance,weather_category,road_traffic_category,vechicle_type_category,vehicle_condition,festival_bool,city_category,day_of_week,week_or_weekend,valley_or_peak,wt_minutes,time_taken_min
38.0,4.9,0,1.0,1.50923287571798,2,2,1,2,0,2,1,0,0,5.0,31
28.0,4.7,0,1.0,3.0182306539515817,1,2,1,2,0,2,1,0,0,15.0,28
28.0,4.6,1,1.0,3.0187210747007875,2,2,2,1,0,2,1,0,0,10.0,25
22.0,4.7,1,1.0,1.530261603117669,2,2,1,1,0,2,1,0,0,5.0,27
34.0,4.6,3,1.0,3.1161460168163804,4,2,2,1,0,2,1,0,0,5.0,28
27.0,4.9,1,1.0,3.0736211800201887,0,2,2,0,0,2,1,0,0,15.0,29
39.0,4.9,2,1.0,1.5126021783155192,1,2,0,2,0,2,1,0,0,5.0,28
35.0,4.6,0,1.0,1.5322669059756042,4,2,2,0,0,2,1,0,0,15.0,29
22.0,4.7,1,1.0,3.1048079990559567,5,2,2,1,0,2,1,0,0,15.0,13
39.0,4.6,2,1.0,1.512475708262674,5,2,2,0,0,2,1,0,0,15.0,21
33.0,4.4,2,1.0,1.5148079782682524,3,2,2,0,0,1,1,0,0,5.0,32
35.0,4.7,0,1.0,1.5526950903321406,3,2,1,1,0,2,1,0,0,5.0,34
21.0,4.6,1,0.0,3.1450717787737443,2,2,2,1,0,2,1,0,0,5.0,19
37.0,4.4,0,1.0,3.1046363816517273,0,2,2,0,0,2,1,0,0,10.0,43
39.0,5.0,0,1.0,3.0733958165924045,0,2,2,0,1,2,1,0,0,15.0,44
28.0,4.0,1,1.0,3.1162428625089085,4,2,2,1,0,2,1,0,0,10.0,32
33.0,4.2,0,1.0,1.5368220729065913,3,2,1,1,0,2,1,0,0,15.0,31
32.0,4.8,3,0.0,1.5527022605867344,5,2,2,0,0,2,1,0,0,15.0,24
36.0,4.3,2,1.0,3.0589728408644516,2,2,2,2,0,1,1,0,0,15.0,34
23.0,4.8,3,0.0,1.5125198466591,5,2,2,1,0,1,1,0,0,15.0,11
20.0,4.6,3,1.0,3.1450717787737443,4,2,2,0,0,2,1,0,0,15.0,29
20.0,5.0,2,1.0,3.0605620004632037,2,2,2,1,0,2,1,0,0,5.0,20
26.0,4.8,2,1.0,1.5725359013624185,2,2,2,2,0,2,1,0,0,10.0,28
33.0,4.2,0,1.0,3.073637907066746,1,2,2,0,0,2,1,0,0,5.0,37
26.0,4.7,1,1.0,1.5581215151148655,4,2,2,0,0,2,1,0,0,10.0,25
24.0,4.5,0,1.0,1.5147474093706343,0,2,2,0,0,2,1,0,0,10.0,26
20.0,4.7,2,1.0,3.116146687987437,4,2,1,1,0,2,1,0,0,10.0,33
20.0,4.6,1,1.0,1.5322774439552878,4,2,0,2,0,2,1,0,0,15.0,34
20.0,3.8,1,2.0,1.552408603280285,5,2,2,0,0,2,1,0,0,15.0,47
32.0,5.0,1,1.0,1.4899292223616092,1,2,1,2,0,2,1,0,0,5.0,27
25.0,4.8,3,1.0,2.9795446378752866,1,2,1,1,0,2,1,0,0,15.0,22
38.0,5.0,2,1.0,1.5094838488147784,5,2,2,0,0,2,1,0,0,10.0,20
22.0,4.6,0,1.0,1.5545107964629026,0,2,2,0,0,2,1,0,0,10.0,31
26.0,5.0,1,0.0,1.5367208782906303,0,2,2,0,0,2,1,0,0,10.0,23
25.0,4.8,1,0.0,3.0643393790248923,2,2,1,1,0,2,1,0,0,15.0,12
23.0,4.9,2,1.0,1.5522491683969768,2,2,1,1,0,2,1,0,0,5.0,24
25.0,4.8,1,1.0,1.5318427458551405,4,2,2,1,0,2,1,0,0,15.0,24
37.0,4.7,0,1.0,1.5524192741810834,5,2,0,2,0,2,1,0,0,10.0,22
28.0,4.0,0,1.0,1.5294993337647673,3,2,2,2,0,1,1,0,0,10.0,34
34.0,5.0,3,2.0,3.0736648608111765,0,2,2,0,1,2,1,0,0,15.0,41
26.0,4.5,0,1.0,3.064512419731727,5,2,2,0,0,2,1,0,0,5.0,41
22.0,4.1,1,2.0,1.5367536228363874,5,2,2,0,0,2,1,0,0,10.0,46
27.0,3.9,2,3.0,1.5725359013624185,5,2,2,0,0,2,1,0,0,15.0,44
37.0,4.8,3,1.0,3.1161315249493886,2,2,1,1,0,1,1,0,0,5.0,27
20.0,4.3,0,0.0,3.1051357665361654,0,2,2,0,0,2,1,0,0,10.0,31
31.0,4.2,1,1.0,6.049766275176749,1,2,2,1,0,2,1,0,0,15.0,34
34.0,4.4,1,1.0,6.232480819776148,4,2,1,1,0,2,1,0,0,15.0,39
32.0,4.7,0,0.0,6.08121272434363,0,2,2,2,0,2,1,0,0,5.0,27
25.0,4.7,0,1.0,6.037623026593499,4,2,1,2,0,2,1,0,0,10.0,26
26.0,4.6,0,1.0,6.037124465552408,2,2,1,1,0,1,1,0,0,10.0,11
31.0,4.5,3,0.0,6.081194277406292,3,2,2,0,0,2,1,0,0,5.0,25
26.0,4.7,2,0.0,6.081199291065779,5,2,1,2,0,2,1,0,0,15.0,12
22.0,4.8,1,0.0,5.958829147296009,1,2,1,2,0,2,1,0,0,10.0,15
29.0,4.5,1,1.0,6.210039054794513,1,2,1,2,0,1,1,0,0,5.0,17
22.0,4.6,1,0.0,6.116395677579424,3,2,1,1,0,2,1,0,0,15.0,25
35.0,4.6,0,0.0,6.2108579033247775,0,2,1,1,0,2,1,0,1,15.0,32
26.0,4.6,3,0.0,6.232381613027887,0,2,2,2,0,1,1,0,1,10.0,16
24.0,4.7,3,1.0,6.1177704038069445,1,2,2,1,0,1,1,0,1,5.0,10
35.0,4.9,2,1.0,6.210149722434871,3,2,2,0,0,2,1,0,1,10.0,34
35.0,5.0,1,2.0,6.0511172463533525,0,2,2,0,0,2,1,0,1,15.0,49
25.0,4.6,2,1.0,6.1291923889243884,3,2,1,2,0,1,1,0,1,10.0,23
39.0,5.0,3,1.0,6.050001624298655,0,2,1,2,0,2,1,0,1,5.0,33
28.0,4.8,3,0.0,6.05888283001935,4,2,2,2,0,2,1,0,1,10.0,28
21.0,4.6,0,0.0,6.116935770958928,5,2,1,2,0,2,1,0,1,15.0,15
22.0,4.9,3,0.0,6.290143365938739,0,2,1,1,0,2,1,0,1,5.0,10
28.0,4.0,0,1.0,6.049797265702894,0,2,2,0,0,2,1,0,1,15.0,38
22.0,4.6,3,1.0,6.210872734874491,4,2,2,0,0,1,1,0,1,15.0,24
22.0,4.8,1,1.0,6.050470245330046,1,2,1,1,0,2,1,0,1,15.0,15
29.0,4.5,0,0.0,6.1187537899085065,3,2,1,2,0,2,1,0,1,15.0,25
28.0,4.3,2,0.0,6.081603438774704,1,2,2,0,0,1,1,0,1,15.0,32
29.0,4.5,0,1.0,6.120785677105571,3,2,2,0,0,2,1,0,1,5.0,21
28.0,4.4,3,1.0,6.146642136052643,4,2,2,1,0,2,1,0,1,10.0,34
29.0,4.7,2,1.0,6.0375529696060815,2,2,2,0,0,2,1,0,1,15.0,21
32.0,4.6,1,2.0,6.146773217614509,4,2,1,1,0,2,1,0,1,5.0,38
24.0,4.8,0,1.0,6.2323817378041095,3,2,2,0,0,2,1,0,1,5.0,27
25.0,4.2,3,1.0,6.081600284084386,5,2,2,0,0,2,1,0,1,15.0,43
30.0,4.9,0,1.0,6.12869260533236,2,2,0,2,0,2,1,0,1,10.0,28
26.0,4.8,1,0.0,5.958973920541164,5,2,0,2,0,2,1,0,1,5.0,14
25.0,4.3,3,1.0,6.210053740815853,0,2,2,0,0,2,1,0,1,10.0,34
36.0,5.0,3,0.0,6.232350363085933,5,2,2,1,0,2,1,0,1,15.0,21
37.0,4.8,2,1.0,6.120946957524185,3,2,2,0,0,2,1,0,1,5.0,27
22.0,4.5,1,1.0,6.290143365938739,0,2,2,2,0,1,1,0,1,15.0,10
30.0,4.6,0,0.0,6.232148094865793,1,2,2,1,0,2,1,0,1,15.0,30
26.0,4.9,1,1.0,6.146630677626374,2,2,1,2,0,2,1,0,1,10.0,18
38.0,5.0,1,0.0,5.959301341148196,0,2,1,2,0,2,1,0,1,5.0,31
25.0,4.2,0,3.0,6.058884672615545,5,2,2,0,0,0,1,0,1,5.0,54
21.0,4.6,2,1.0,6.208812535865377,5,2,2,1,0,2,1,0,1,10.0,14
35.0,4.6,0,1.0,6.1471690493488,5,2,1,1,0,2,1,0,1,10.0,23
38.0,4.2,0,1.0,6.210177867953917,2,2,2,1,0,1,1,0,1,5.0,34
36.0,4.7,3,0.0,6.128859444067758,5,2,1,1,0,2,1,0,1,5.0,22
21.0,4.1,3,3.0,6.217892236064791,5,2,2,0,0,2,1,0,1,10.0,53
31.0,4.9,3,2.0,6.147115113450801,1,2,2,0,0,2,1,0,1,10.0,40
39.0,4.6,1,1.0,6.21095532073592,2,2,1,2,0,1,1,0,1,5.0,25
38.0,4.6,2,0.0,6.037453575642696,4,2,2,0,0,1,1,0,1,15.0,31
27.0,4.4,3,1.0,6.1467551202108694,5,2,2,0,0,2,1,0,1,15.0,47
21.0,4.6,3,1.0,6.050364337775565,4,2,2,0,0,2,1,0,1,10.0,21
35.0,4.2,2,1.0,6.232330059202555,4,2,1,2,0,2,1,0,1,10.0,38
21.0,4.8,3,1.0,6.290143365938739,4,2,2,0,0,2,1,0,1,10.0,28
33.0,4.5,2,1.0,6.217697742769633,1,2,2,2,0,2,1,0,1,10.0,27
27.0,4.7,2,0.0,6.2178600004778035,0,2,1,1,0,1,1,0,1,15.0,26
31.0,4.6,3,0.0,6.081100213373274,5,2,2,0,0,2,1,0,1,10.0,24
37.0,4.9,1,1.0,6.080896651890408,0,2,2,1,0,1,1,0,1,15.0,27
24.0,4.3,2,1.0,6.209458093680025,4,2,2,1,0,2,1,0,1,5.0,32
39.0,4.8,0,1.0,6.081544337358957,5,2,1,1,0,2,1,0,1,10.0,19
34.0,4.7,1,0.0,6.118720298214488,5,2,1,2,0,2,1,0,1,15.0,23
30.0,4.6,0,1.0,6.147203009450054,4,2,1,2,0,2,1,0,1,15.0,26
35.0,4.7,2,1.0,6.2321588670417665,5,2,1,2,0,2,1,0,1,15.0,23
27.0,4.6,3,0.0,6.147084711060653,5,2,1,2,0,1,1,0,1,5.0,18
25.0,4.8,3,1.0,6.14697564248654,3,2,2,0,0,2,1,0,1,10.0,24
24.0,4.6,1,1.0,5.957774301917529,1,2,1,1,0,2,1,0,1,5.0,26
22.0,4.9,0,1.0,6.119253795290777,2,2,2,1,0,2,1,0,1,5.0,26
39.0,4.9,2,0.0,6.122103255690135,2,2,2,0,0,2,1,0,1,10.0,38
32.0,5.0,2,1.0,6.14625214794675,1,2,2,0,0,2,1,0,1,15.0,41
21.0,5.0,3,0.0,6.147135856684543,2,2,2,0,0,2,1,0,1,15.0,37
21.0,4.8,0,0.0,6.050111431108081,3,2,1,1,0,1,1,0,1,10.0,27
28.0,4.9,2,1.0,6.0500419491210184,0,2,2,1,0,2,1,0,1,5.0,27
27.0,4.5,2,1.0,6.058927551225757,1,2,2,1,0,1,1,0,1,5.0,27
24.0,4.9,0,1.0,6.049964616501966,4,2,2,2,0,1,1,0,1,15.0,27
23.0,4.9,3,1.0,6.290143365938739,1,2,1,1,0,1,1,0,1,5.0,15
30.0,4.3,1,1.0,5.958594361173487,3,2,1,1,0,1,1,0,1,5.0,31
29.0,4.6,0,1.0,6.037482529138623,3,2,1,1,0,2,1,0,1,5.0,22
22.0,4.6,2,0.0,6.129093800832524,2,2,1,1,0,1,1,0,1,5.0,13
37.0,4.2,2,1.0,6.050414418835045,4,2,2,1,0,2,1,0,1,10.0,38
21.0,4.6,3,1.0,6.058931516467489,3,2,0,2,0,2,1,0,1,10.0,27
39.0,5.0,1,1.0,6.290143365938739,1,2,1,2,0,2,1,0,1,15.0,27
35.0,4.0,2,1.0,6.218009778855673,2,2,1,1,0,2,1,0,1,15.0,33
33.0,4.8,1,0.0,6.128559723034673,5,2,2,0,0,2,1,0,1,15.0,27
27.0,5.0,0,1.0,6.147423690046572,1,2,2,1,0,1,1,0,1,5.0,13
33.0,4.6,3,1.0,5.960273404169105,2,2,2,1,0,1,1,0,1,5.0,30
21.0,4.9,3,0.0,6.147223810957223,1,2,1,1,0,2,1,0,1,15.0,28
28.0,4.3,2,1.0,6.290143365938739,1,2,2,0,0,2,1,0,1,5.0,31
37.0,4.7,2,0.0,6.037537515932657,4,2,1,2,0,2,1,0,1,5.0,32
23.0,4.6,0,0.0,6.217868918141731,5,2,2,2,0,1,1,0,1,10.0,16
32.0,4.7,1,0.0,6.080957425315435,5,2,2,1,0,1,1,0,1,15.0,18
31.0,4.6,0,1.0,5.95876809974081,4,2,1,1,0,2,1,0,1,10.0,27
30.0,4.9,3,0.0,5.9603537425741635,5,1,1,2,0,1,1,0,0,5.0,15
28.0,4.6,3,1.0,5.959366135669971,0,1,1,2,0,2,1,0,0,5.0,23
20.0,4.6,0,0.0,6.128372404505254,4,1,1,1,0,2,1,0,0,15.0,17
30.0,4.7,0,0.0,6.208998026431535,3,1,2,0,0,2,1,0,0,15.0,26
20.0,4.5,3,1.0,6.210626901563955,0,1,2,0,0,2,1,0,0,10.0,26
20.0,4.8,1,0.0,6.11863933582433,2,1,1,2,0,2,1,0,0,10.0,24
22.0,4.7,1,1.0,6.210176613626592,1,1,1,2,0,1,1,0,0,10.0,22
27.0,4.7,1,0.0,6.117682222910815,1,1,2,0,0,2,1,0,0,10.0,14
39.0,5.0,2,1.0,5.959275127209691,0,1,2,0,0,1,1,0,0,10.0,37
25.0,4.6,1,0.0,6.128509679208657,0,1,2,0,0,1,1,0,0,10.0,29
39.0,4.9,3,0.0,6.20974401109397,4,1,1,1,0,2,1,0,0,5.0,16
22.0,4.8,0,1.0,6.210424736569651,3,1,1,1,0,2,1,0,0,15.0,17
35.0,4.6,2,1.0,6.147081641731225,4,1,2,0,0,2,1,0,0,5.0,28
24.0,4.7,1,0.0,6.058862220514493,2,1,2,2,0,2,1,0,0,15.0,29
28.0,4.9,1,0.0,6.232400629337406,4,1,0,2,0,1,1,0,0,15.0,10
32.0,4.6,2,1.0,5.958855258963707,2,1,2,0,0,2,1,0,0,10.0,39
23.0,4.8,0,1.0,6.208690559836574,3,1,0,2,0,1,1,0,0,15.0,18
29.0,4.9,3,0.0,6.119047918447239,0,1,2,2,0,1,1,0,0,10.0,22
26.0,4.7,2,0.0,6.049773752999338,0,1,2,0,0,1,1,0,0,5.0,11
20.0,4.8,2,1.0,6.217534192936523,0,1,1,2,0,2,1,0,0,10.0,26
35.0,4.7,0,1.0,6.208836191116964,1,1,2,2,0,2,1,0,0,10.0,27
37.0,4.7,2,1.0,6.217941468838842,1,1,2,1,0,2,1,0,0,15.0,25
29.0,4.9,3,0.0,6.232401658564694,5,1,1,2,0,2,1,0,0,5.0,12
20.0,4.8,3,1.0,6.217842987017597,3,1,1,1,0,2,1,0,0,10.0,15
31.0,4.9,1,1.0,6.050559509840076,1,1,2,1,0,1,1,0,0,15.0,30
20.0,5.0,0,1.0,6.290143365938739,2,1,1,1,0,2,1,0,0,10.0,28
29.0,4.6,2,1.0,5.958816301726943,0,1,2,2,0,2,1,0,0,10.0,27
33.0,4.7,2,1.0,6.232388610637625,2,1,2,1,0,2,1,0,0,10.0,29
34.0,4.4,3,1.0,6.058689100399472,2,1,1,1,0,2,1,0,0,15.0,31
22.0,4.9,0,0.0,6.058857313368999,2,1,2,0,0,2,1,0,0,15.0,27
30.0,4.7,3,1.0,6.290143365938739,3,1,1,1,0,2,1,0,0,5.0,17
22.0,4.9,1,1.0,6.127856921178289,1,1,2,0,0,1,1,0,0,15.0,29
39.0,4.6,3,1.0,6.14693442223452,3,1,2,2,0,1,1,0,0,10.0,16
39.0,4.7,1,1.0,6.21059818874591,0,1,2,1,0,2,1,0,0,5.0,26
26.0,4.5,1,1.0,6.050103265604945,1,1,0,2,0,2,1,0,0,15.0,29
33.0,4.7,0,1.0,5.962210921072818,0,1,0,2,0,2,1,0,0,15.0,32
30.0,4.7,3,1.0,6.037201514421013,5,1,1,1,0,1,1,0,0,10.0,16
33.0,4.6,1,0.0,6.232311988730871,0,1,1,1,0,2,1,0,0,5.0,25
27.0,4.9,2,0.0,6.081449197051872,1,1,1,1,0,2,1,0,0,10.0,21
32.0,4.8,3,1.0,6.119875165135543,0,1,2,0,0,2,1,0,0,5.0,30
29.0,4.8,2,0.0,6.290143365938739,2,1,2,0,0,2,1,0,0,15.0,12
32.0,4.7,0,1.0,6.050494378928664,1,1,1,2,0,2,1,0,0,5.0,25
33.0,4.1,0,1.0,6.232411960733023,0,1,2,1,0,2,1,0,0,10.0,33
22.0,4.9,3,1.0,6.147413143793597,1,1,0,2,0,2,1,0,0,10.0,20
38.0,4.6,0,1.0,6.232198498990747,1,1,1,2,0,2,1,0,0,5.0,30
35.0,4.7,0,1.0,6.1471012463529435,4,1,1,1,0,2,1,0,0,15.0,18
30.0,4.6,1,1.0,6.128812689703005,4,1,2,1,0,2,1,0,0,10.0,18
31.0,4.7,2,1.0,6.050447006057535,0,1,2,1,0,2,1,0,0,15.0,28
31.0,4.7,3,1.0,6.217869277619281,3,1,2,1,0,2,1,0,0,5.0,18
23.0,4.6,0,0.0,6.210616201646671,5,1,2,1,0,1,1,0,0,10.0,11
34.0,4.9,1,1.0,6.209268458636906,2,1,1,1,0,2,1,0,0,5.0,25
33.0,4.5,0,1.0,6.049842507074444,1,1,2,0,0,2,1,0,0,15.0,26
21.0,4.6,3,1.0,6.290143365938739,0,1,2,0,0,1,1,0,0,15.0,14
22.0,5.0,1,1.0,6.21061394255009,0,1,1,2,0,2,1,0,0,5.0,21
26.0,4.7,3,1.0,6.128636135706232,2,1,1,2,0,2,1,0,0,5.0,20
20.0,5.0,1,1.0,6.03625253454958,1,1,2,0,0,2,1,0,0,5.0,18
30.0,4.6,2,1.0,6.051997807875135,4,1,0,2,0,2,1,0,0,5.0,17
34.0,4.7,1,0.0,6.210068900789354,3,1,2,2,0,2,1,0,0,10.0,15
33.0,4.9,2,1.0,6.218143503765278,0,1,1,2,0,2,1,0,0,15.0,29
21.0,4.8,2,1.0,6.117227545024823,1,1,2,0,0,2,1,0,0,10.0,10
36.0,4.4,3,1.0,5.958764472773996,2,1,2,0,0,2,1,0,0,5.0,31
25.0,4.6,2,1.0,6.037456929323925,3,1,2,2,0,2,1,0,0,5.0,13
34.0,5.0,1,1.0,6.128258262681154,3,1,2,0,0,1,1,0,0,10.0,28
21.0,4.7,3,1.0,5.958779893117491,1,1,2,1,0,2,1,0,0,10.0,29
29.0,4.7,0,0.0,6.050093348729569,1,1,2,0,0,2,1,0,0,5.0,13
31.0,4.7,3,1.0,6.037233731414731,1,1,2,0,0,2,1,0,0,5.0,39
36.0,4.8,2,1.0,6.218085097873789,3,1,2,0,0,2,1,0,0,15.0,29
20.0,4.6,3,0.0,6.127114807367787,2,1,2,1,0,1,1,0,0,15.0,20
25.0,4.7,1,1.0,6.147047234181984,1,1,2,2,0,2,1,0,0,5.0,25
21.0,5.0,3,1.0,6.147392242833511,2,1,1,2,0,2,1,0,0,15.0,20
31.0,4.7,2,1.0,6.081397516648778,5,1,1,1,0,2,1,0,0,5.0,18
36.0,4.8,1,1.0,6.2101075256405105,2,1,2,0,0,1,1,0,0,10.0,25
37.0,4.6,2,1.0,6.128766167030444,1,1,2,0,0,1,1,0,0,15.0,31
30.0,4.7,1,1.0,5.959027303117024,3,1,2,2,0,2,1,0,0,15.0,15
23.0,4.8,2,0.0,6.080899907127406,3,1,2,0,0,2,1,0,0,10.0,26
27.0,4.8,0,0.0,5.959026554569051,5,1,1,1,0,2,1,0,0,15.0,10
33.0,4.6,3,1.0,6.129158329449986,0,1,2,1,0,2,1,0,0,5.0,28
39.0,5.0,1,1.0,5.9588401776037,5,1,2,1,0,2,1,0,0,5.0,19
34.0,4.5,1,0.0,6.117734439871199,4,1,2,0,0,2,1,0,0,15.0,27
27.0,4.6,1,0.0,6.05885248629486,0,1,2,0,0,2,1,0,0,5.0,14
21.0,5.0,1,0.0,7.7632078683134855,5,1,2,2,0,1,1,0,0,15.0,11
26.0,4.8,3,1.0,4.663607261227194,0,1,1,1,0,2,1,0,0,15.0,29
23.0,4.6,2,1.0,4.610371512464619,3,1,2,0,0,2,1,0,0,5.0,22
37.0,4.8,0,1.0,7.648332918879425,5,1,1,1,0,2,1,0,0,10.0,21
37.0,4.6,3,1.0,7.562501734619675,4,1,2,1,0,2,1,0,0,10.0,17
25.0,4.8,1,1.0,9.21989115631351,3,1,2,1,0,2,1,0,0,15.0,17
24.0,4.6,1,1.0,7.790536027572854,4,1,2,0,0,2,1,0,0,15.0,24
20.0,4.9,3,1.0,4.469172695879055,1,1,2,0,0,2,1,0,0,5.0,14
38.0,4.0,0,1.0,9.31400347269982,3,1,2,0,0,2,1,0,0,5.0,33
36.0,4.0,0,1.0,4.588905119140754,3,1,2,0,0,2,1,0,0,10.0,34
27.0,4.6,0,0.0,4.544270786437013,3,1,2,1,0,1,1,0,0,5.0,17
22.0,4.9,1,1.0,4.6100419699130715,3,1,2,0,0,2,1,0,0,15.0,23
22.0,4.6,2,1.0,7.448636907084595,1,1,2,2,0,2,1,0,0,10.0,24
36.0,4.9,3,1.0,7.563072147331903,5,1,2,1,0,2,1,0,0,15.0,17
34.0,4.3,1,1.0,7.448568267960552,4,1,2,0,0,2,1,0,0,5.0,34
27.0,4.9,1,0.0,9.316104732452105,3,1,1,2,0,2,1,0,0,15.0,14
39.0,4.7,2,0.0,4.528288655056058,3,1,1,2,0,2,1,0,0,5.0,17
36.0,5.0,2,1.0,7.648091192586838,2,1,2,0,0,2,1,0,0,5.0,27
29.0,4.6,0,0.0,9.087985297503677,3,1,1,1,0,1,1,0,0,10.0,15
21.0,4.8,2,1.0,9.34808565172991,5,1,2,0,0,1,1,0,0,10.0,20
23.0,5.0,3,1.0,9.05537729774768,2,1,1,1,0,2,1,0,0,5.0,28
34.0,4.8,1,1.0,4.595400173074309,1,1,0,2,0,2,1,0,0,15.0,33
27.0,4.5,0,0.0,7.601692028231657,0,1,2,1,0,1,1,0,0,5.0,21
25.0,4.8,2,1.0,4.663438503919293,2,1,2,1,0,2,1,0,0,5.0,25
30.0,4.9,2,1.0,9.177696511452499,4,1,2,0,0,1,1,0,0,5.0,29
30.0,4.9,2,0.0,9.056016815502351,2,1,2,0,0,1,1,0,0,10.0,29
36.0,5.0,2,1.0,4.610478111301299,5,1,2,0,0,2,1,0,0,15.0,24
22.0,4.7,2,1.0,7.683343284930562,5,1,2,0,0,2,1,0,0,5.0,23
28.0,4.8,2,0.0,9.178309674142334,5,1,2,0,0,2,1,0,0,5.0,23
34.0,4.6,2,0.0,7.57344638089506,4,1,1,2,0,1,1,0,0,10.0,17
28.0,5.0,1,1.0,9.348565188843082,2,1,2,0,0,2,1,0,0,10.0,22
38.0,5.0,1,0.0,9.314794454557845,3,1,2,2,0,1,1,0,0,5.0,15
27.0,5.0,2,0.0,9.12106240502924,1,1,2,2,0,2,1,0,0,15.0,29
25.0,4.8,0,0.0,7.862679027790195,3,1,2,1,0,2,1,0,0,5.0,12
26.0,4.7,1,0.0,7.546411845008251,4,1,2,1,0,2,1,0,0,5.0,11
28.0,4.8,3,0.0,4.610292033957847,4,1,1,2,0,1,1,0,0,15.0,14
37.0,4.7,2,1.0,9.18116448279501,5,1,1,2,0,2,1,0,0,10.0,23
31.0,5.0,2,0.0,4.469357664742239,2,1,1,1,0,2,1,0,0,15.0,32
37.0,5.0,1,1.0,4.6636510485693785,4,1,2,1,0,1,1,0,0,5.0,16
27.0,4.8,3,1.0,4.528190031352888,1,1,1,2,0,2,1,0,0,10.0,26
35.0,4.6,3,1.0,7.6841660309731035,2,1,1,1,0,2,1,0,0,15.0,28
34.0,4.7,2,1.0,7.7624725765191664,0,1,1,1,0,2,1,0,0,15.0,26
29.0,4.7,2,1.0,4.610462514281584,2,1,1,2,0,2,1,0,0,10.0,21
20.0,5.0,3,0.0,4.663351284380022,3,1,2,0,0,2,1,0,0,15.0,26
28.0,4.6,2,1.0,7.763207655700249,3,1,2,1,0,1,1,0,0,15.0,14
34.0,4.3,2,1.0,7.647103397290013,0,1,1,1,0,2,1,0,0,15.0,31
32.0,5.0,3,1.0,7.772292765162486,3,1,2,1,0,1,1,0,0,10.0,16
33.0,5.0,2,0.0,7.683619010285586,4,1,2,0,0,2,1,0,0,10.0,25
30.0,4.6,0,1.0,7.790136588634195,2,1,1,2,0,2,1,0,0,10.0,27
29.0,4.6,2,1.0,7.563769449479279,1,1,1,2,0,2,1,0,0,10.0,20
23.0,4.9,0,0.0,7.645384587295066,4,1,1,1,0,2,1,0,0,15.0,13
30.0,4.8,1,0.0,4.544200290209297,4,1,1,1,0,2,1,0,0,15.0,16
25.0,4.7,3,1.0,9.07637076268761,4,1,1,2,0,2,1,0,0,10.0,18
32.0,4.9,1,1.0,7.546278130306634,3,1,2,0,0,2,1,0,0,15.0,28
27.0,4.6,0,1.0,7.6010051301996295,1,1,2,1,0,1,1,0,0,15.0,21
30.0,4.7,1,0.0,7.5734782828692095,0,1,1,1,0,1,1,0,0,15.0,26
28.0,4.8,3,0.0,9.175139964864078,0,1,0,2,0,2,1,0,0,15.0,29
26.0,4.6,1,1.0,7.601318545357207,4,1,1,1,0,2,1,0,0,10.0,19
34.0,4.0,3,1.0,9.435214569886142,1,1,1,1,0,2,1,0,0,10.0,31
26.0,4.6,1,1.0,8.93810972513722,3,1,2,0,0,2,1,0,0,10.0,29
35.0,4.7,1,1.0,8.94018006852695,0,1,0,2,0,2,1,0,0,10.0,28
28.0,4.7,0,1.0,9.121362988740422,4,1,2,0,0,2,1,0,0,15.0,20
23.0,4.9,3,0.0,7.646993145309475,5,1,1,2,0,1,1,0,0,5.0,17
22.0,4.8,1,1.0,4.469229211946089,5,1,2,1,0,1,1,0,0,15.0,14
36.0,4.9,2,1.0,7.545185126832385,1,1,1,2,0,2,1,0,0,10.0,26
20.0,4.6,3,1.0,4.560896957791416,4,1,1,1,0,1,1,0,0,15.0,19
36.0,4.7,2,1.0,4.469316493389775,2,1,1,1,0,1,1,0,0,5.0,28
24.0,4.6,3,0.0,7.661028528490158,0,1,1,2,0,2,1,0,0,5.0,27
27.0,5.0,2,0.0,4.656794527273835,0,1,2,1,0,1,1,0,0,10.0,24
31.0,4.9,3,1.0,4.470292664057289,4,1,2,0,0,2,1,0,0,10.0,28
25.0,4.8,1,1.0,4.537549867116829,3,1,2,0,0,2,1,0,0,5.0,29
20.0,4.9,0,1.0,8.93781859834867,1,1,2,0,0,2,1,0,0,5.0,29
26.0,4.5,2,1.0,7.661384301273904,2,1,1,1,0,2,1,0,0,10.0,27
27.0,4.9,0,1.0,9.07435476327981,2,1,2,0,0,2,1,0,0,5.0,19
28.0,5.0,2,0.0,9.056685494156351,2,1,2,0,0,2,1,0,0,10.0,23
38.0,4.9,0,1.0,9.075533842307417,4,1,1,2,0,2,1,0,0,5.0,16
27.0,4.7,2,0.0,4.61034571359661,0,1,2,1,0,2,1,0,0,15.0,28
24.0,5.0,1,1.0,4.6571662150249376,5,1,2,1,0,2,1,0,0,10.0,16
28.0,4.9,0,1.0,4.6106044019154675,1,1,2,1,0,1,1,0,0,15.0,29
36.0,4.6,0,0.0,4.528003466910528,4,1,2,0,0,2,1,0,0,10.0,30
35.0,4.9,3,1.0,7.862679027790195,3,1,2,0,0,2,1,0,0,15.0,32
34.0,4.8,0,1.0,7.862679027790195,0,1,1,1,0,1,1,0,0,10.0,26
26.0,4.7,0,0.0,4.5375195943230615,2,1,1,2,0,2,1,0,0,15.0,25
29.0,4.9,1,1.0,7.648189817588955,2,1,2,2,0,2,1,0,0,5.0,26
36.0,4.8,1,0.0,4.657166150850661,2,1,0,2,0,2,1,0,0,10.0,27
